#,repair_cost-,repair_time-parallel,repair_time-sequential,collapse,irreparable
49,394207.6131856843,157.34851276754932,294.02615706870193,0.0,0.0
50,316254.82411964197,78.21539857908435,228.77839347778072,0.0,0.0
51,636659.4991323745,132.64016072340704,414.8294862447987,0.0,0.0
52,657685.3644587818,208.73027362566745,439.284629610997,0.0,0.0
53,277019.4546060131,76.33128864324352,231.60129251136217,0.0,0.0
54,218503.72293140445,39.419902741308924,142.1451293953543,0.0,0.0
55,252974.2375261032,105.1352087769048,249.69299377803978,0.0,0.0
56,388215.8495944968,65.47329867683804,235.19639066685411,0.0,0.0
57,261247.03095525276,63.53698667293237,180.25587097382902,0.0,0.0
58,365061.0156119898,79.3718779551286,251.41865131842638,0.0,0.0
59,504687.76815822197,148.89528680246477,438.9286463437607,0.0,0.0
60,794745.6685003531,198.2255722483457,616.3176387747353,0.0,0.0
61,262441.2260485667,74.05244842636648,214.7709567553796,0.0,0.0
62,329727.9175823354,73.37042841881424,211.42370743472478,0.0,0.0
63,251654.75765795988,126.25896819617388,215.11530607711947,0.0,0.0
64,480487.70424280904,217.80921689279177,431.78144165446935,0.0,0.0
65,311113.6991609077,120.63854424511396,245.5861740517087,0.0,0.0
66,598247.5854706118,155.95588474004424,441.6488156155136,0.0,0.0
67,483823.6858548731,157.07139952383892,444.3538163406839,0.0,0.0
68,714735.6609017958,232.2350078025763,477.6374778564121,0.0,0.0
69,401018.4529617315,100.36946577483745,346.52334471370114,0.0,0.0
70,408019.52146777534,172.11550206056924,296.19245035374655,0.0,0.0
71,994389.1169025315,523.9465212412111,974.0955256229736,0.0,0.0
72,394487.3543174381,165.751518795037,321.636697318408,0.0,0.0
73,415693.8431368269,113.95041038239052,310.142604341712,0.0,0.0
74,791902.3541177106,247.40002090445716,698.3944933011896,0.0,0.0
75,227560.7230411737,73.24427079645487,206.81596428917604,0.0,0.0
76,450528.16208965785,201.66116529437377,429.5986450217066,0.0,0.0
77,374952.8483148219,142.26144490909016,283.8353377374227,0.0,0.0
78,373500.06559903896,146.87790137237783,360.44268433539406,0.0,0.0
79,396246.74565571937,96.76940373796228,258.550801600701,0.0,0.0
80,559564.3832884396,232.64179865232745,382.0117942468561,0.0,0.0
81,370224.8411591335,64.7151673270263,211.38076131134497,0.0,0.0
82,200660.5515136012,51.651374690430984,163.94111920917427,0.0,0.0
83,495273.51440311654,145.1768707520547,322.6852662508459,0.0,0.0
84,439106.8943382444,198.1416264861182,407.68398623538036,0.0,0.0
85,427364.8528235426,131.8868159746141,327.99747533921976,0.0,0.0
86,319600.9229269832,76.79664406982336,249.7590689445876,0.0,0.0
87,399085.5687655601,103.57338443358886,274.73917840317984,0.0,0.0
88,590295.5107731067,186.38265880492008,472.26520639880795,0.0,0.0
89,287627.66752776277,153.38266009727636,327.81877408754,0.0,0.0
90,531096.9361033564,161.70917226502658,362.1192902325905,0.0,0.0
91,567765.1378677951,198.4273456063861,508.5706037685677,0.0,0.0
92,468302.9894763071,142.39864438993436,328.01971471481886,0.0,0.0
93,853224.0792475346,213.87523557746775,581.2006207857833,0.0,0.0
94,702949.3210622084,205.01300158205768,642.7956908827516,0.0,0.0
95,353299.6659093039,61.10324998476029,196.99110418143232,0.0,0.0
96,595258.0110826385,148.08641887200497,476.33116093154825,0.0,0.0
97,307177.2087699316,72.58867401739451,206.73382147006532,0.0,0.0
98,567586.9301527856,178.49032974624149,498.5005381699223,0.0,0.0
99,568026.1792262847,122.32232026490196,367.60239719255986,0.0,0.0
100,546110.1087249531,187.73234498504237,501.50887218417284,0.0,0.0
101,328009.9398515243,66.1381090794672,236.28474701749406,0.0,0.0
102,456649.315047729,134.99612577166107,357.5465918494358,0.0,0.0
103,345186.21438173566,147.3553668735896,291.30704580522934,0.0,0.0
104,229973.1614434157,104.36417238203329,207.73743765289453,0.0,0.0
105,397138.6888467287,115.56253535010728,307.9181321732784,0.0,0.0
106,215616.07672152825,198.28739211247688,324.9702806181019,0.0,0.0
107,455261.35040762695,99.78161751090249,314.39942749479854,0.0,0.0
108,469355.32733456953,268.7611600134414,588.0916350643228,0.0,0.0
109,296781.65494900045,136.76550770282213,268.6487954083792,0.0,0.0
110,432712.759590205,166.7663070804968,380.2834467133422,0.0,0.0
111,293258.5396006238,84.84738796366527,246.2852709042496,0.0,0.0
112,686127.311321288,206.77428853937664,463.63343153996937,0.0,0.0
113,1453728.9036185439,415.9392844922199,1164.5985813810616,0.0,0.0
114,639559.6328314786,316.294108189417,590.4694122725954,0.0,0.0
115,212673.7467722985,62.40474156447296,165.4156678943097,0.0,0.0
116,283189.4999793269,129.46708096489684,302.24566622848766,0.0,0.0
117,474047.1415397283,95.00890582159973,293.57219546161076,0.0,0.0
118,202802.45660610532,51.14038723181005,139.6720018884132,0.0,0.0
119,366353.8809727187,74.5786772426091,255.69862976264938,0.0,0.0
120,465029.7894947622,209.14022335104528,341.0904334079724,0.0,0.0
121,565618.790615489,219.46990499169289,550.5148567792617,0.0,0.0
122,459185.4748977301,100.8635335962628,333.6106036780139,0.0,0.0
123,536362.8278083104,204.63680626207068,423.76889270991916,0.0,0.0
124,254217.40423622733,54.88850409986221,203.2817142055828,0.0,0.0
125,287201.8967007447,61.17022317730385,191.8538153447825,0.0,0.0
126,416535.28544261376,109.98038507897616,340.9553556940987,0.0,0.0
127,323641.8286415426,139.2029620640989,263.782986478399,0.0,0.0
128,331415.7058994011,96.62897716414463,223.4623430262275,0.0,0.0
129,558562.9081286306,157.2885940073552,430.0567266458587,0.0,0.0
130,262019.87149114383,98.81399917666342,179.99919752835441,0.0,0.0
131,832708.23071465,201.1141190150349,583.8317564862002,0.0,0.0
132,505044.5325370449,160.76690796136268,343.4330357597408,0.0,0.0
133,605296.3868462358,130.83944521413483,352.06635684539515,0.0,0.0
134,1042007.9747023704,357.859854473174,783.2265605934367,0.0,0.0
135,431408.36163133266,116.26757903943695,296.24852279238655,0.0,0.0
136,349724.7142234763,74.84454230599576,240.6799304211316,0.0,0.0
137,435744.5392180211,82.06172082372099,271.4993455149777,0.0,0.0
138,371076.4010161268,125.7426596016603,293.1354388298497,0.0,0.0
139,644093.8694054835,167.30364563275006,467.33789703218554,0.0,0.0
140,365683.5826865854,80.18997555847535,256.4491405851368,0.0,0.0
141,454400.5948427278,138.92564314619244,391.61718091305386,0.0,0.0
142,541345.0901680879,264.850209635941,454.3402276771852,0.0,0.0
143,226190.46855575763,66.86520869554741,181.40931817823076,0.0,0.0
144,351932.9005049589,113.91792559210002,255.7735408008443,0.0,0.0
145,266578.38959035,75.69477045008,214.44942273512154,0.0,0.0
146,389727.69166107604,115.27598214983257,339.1541707196215,0.0,0.0
147,290379.84177010367,64.82600664917854,208.39815263037167,0.0,0.0
148,248154.06944997935,63.63685831681688,204.88239709807465,0.0,0.0
149,274957.75220432336,104.11760701465478,218.00927512864342,0.0,0.0
150,320284.14461228007,74.84425748213306,262.9947973369005,0.0,0.0
151,291323.8808624208,52.59250738169964,162.3709640662976,0.0,0.0
152,560868.7751966174,128.57262492964233,343.36593357426324,0.0,0.0
153,399020.3521193756,123.41083823356156,373.99183972520854,0.0,0.0
154,580645.327441215,109.44081382285789,389.8094615930968,0.0,0.0
155,554758.534008554,235.3819745890527,399.52557876701513,0.0,0.0
156,416857.002305266,106.65931977121471,280.42120891985866,0.0,0.0
157,477276.50821605703,130.890929476689,363.9478142972976,0.0,0.0
158,577274.5341745317,182.76271623673006,478.58517511266564,0.0,0.0
159,389248.8791332607,63.111414114346665,238.8909659468869,0.0,0.0
160,554919.4126495258,236.79143929567542,437.9934797259121,0.0,0.0
161,421494.58330666466,105.04928669678607,299.273481062353,0.0,0.0
162,374790.86134320043,69.69321259704697,241.7011781504397,0.0,0.0
163,292602.4017998752,131.42241575591385,270.7995537990881,0.0,0.0
164,382131.59303875314,122.1057250968714,367.6724023057179,0.0,0.0
165,186242.55365212628,45.73038372051351,161.90704510301458,0.0,0.0
166,513110.03137513506,130.11271448521768,370.0235838351467,0.0,0.0
167,366750.53000355675,55.275755456613375,200.6469782638201,0.0,0.0
168,791797.7988946185,215.6933725858114,566.2901176962949,0.0,0.0
169,601229.6723334214,243.84078852280743,497.88666196722363,0.0,0.0
170,268838.4794701907,77.94369645014588,211.8166308026968,0.0,0.0
171,340499.07988446025,90.19109923532979,231.5294177079881,0.0,0.0
172,323794.99585048255,56.56846790415802,195.09310467748037,0.0,0.0
173,633513.1919665852,282.0888057769418,448.87303264667275,0.0,0.0
174,458379.1591384268,149.54577702856417,299.5162296008576,0.0,0.0
175,342557.5542439404,145.577098327709,342.1545389289857,0.0,0.0
176,456202.2936094832,164.06286901183768,298.0323073060951,0.0,0.0
177,209669.70290335806,43.39740044122473,145.4999949183183,0.0,0.0
178,258623.58866720978,71.06885883394352,219.17212884894516,0.0,0.0
179,715946.72646869,252.21904375707842,527.9985420986266,0.0,0.0
180,671870.3816725956,206.3198692585146,560.1472956206068,0.0,0.0
181,426343.4212070374,213.25505703108374,445.75580514412474,0.0,0.0
182,275111.025568083,112.35026957834758,219.80281707078797,0.0,0.0
183,529289.0456700153,130.66081395126236,313.35195507878404,0.0,0.0
184,524606.219427137,138.90226366156855,452.37658640878624,0.0,0.0
185,1178031.1832182996,236.25911378606773,750.1019742400819,0.0,0.0
186,458933.9313753294,189.01938155580717,392.7049544780143,0.0,0.0
187,575185.2377933388,205.8663048643177,402.97150767353384,0.0,0.0
188,472003.6874392775,192.03320762263843,393.7251281891939,0.0,0.0
189,600389.976707557,223.44693248422723,421.0117784160597,0.0,0.0
190,469224.5518484849,198.85790497668233,437.97555586484384,0.0,0.0
191,308756.16133207193,74.82650781584417,211.81940971285584,0.0,0.0
192,243301.84191828372,60.71377706166752,157.95596149962645,0.0,0.0
193,274479.77515685,107.85230826198497,279.08991994435866,0.0,0.0
194,857742.7332805234,185.21821657720153,575.7272436372871,0.0,0.0
195,702722.7614548691,268.57397764079013,692.4351636415605,0.0,0.0
196,280322.4688187124,153.28595506072693,318.7484049148185,0.0,0.0
197,363402.9190275811,110.27136581227754,290.23805247574103,0.0,0.0
198,665126.5799138912,218.79368866498686,504.2184120790123,0.0,0.0
199,290729.9665343113,95.10094887363537,246.15445851584502,0.0,0.0
200,561535.4890753723,129.11381281468843,423.39856260503933,0.0,0.0
201,272464.89437647775,96.56693748438018,257.7546165160125,0.0,0.0
202,379679.06711027,118.15542326597267,358.5119638289161,0.0,0.0
203,637176.4650097392,168.81936399215448,473.8771356451798,0.0,0.0
204,563140.717908737,160.44820827294924,399.3866792355529,0.0,0.0
205,363522.39883702033,127.13510429976343,333.8076559197796,0.0,0.0
206,387203.9735924839,133.38943756895728,346.55355665348196,0.0,0.0
207,378351.70570043474,136.34673251960086,407.1766883390241,0.0,0.0
208,250494.27024995195,103.35721393958511,228.7957393680511,0.0,0.0
209,271277.3098209665,122.23491958632552,243.3712532452019,0.0,0.0
210,690604.5228145313,252.42838215386624,560.7292264364063,0.0,0.0
211,648974.597546031,163.715736579833,391.42748132683886,0.0,0.0
212,323475.22974749707,75.8529736409341,210.1311801044405,0.0,0.0
213,286576.01994462067,92.78909915868482,285.1802402609932,0.0,0.0
214,238466.73547197448,58.37120360783738,179.2974915012898,0.0,0.0
215,444183.73695911805,143.24555780510482,365.95564323756236,0.0,0.0
216,388552.82489626773,128.99359818534742,384.4447652502415,0.0,0.0
217,789885.5766830312,350.07442457868365,774.4181391406738,0.0,0.0
218,1006221.3991444552,294.5800021482689,704.4828551573642,0.0,0.0
219,310086.324225621,97.57180438294833,242.99828890555685,0.0,0.0
220,372847.37008964963,122.64672291719543,322.50837030171414,0.0,0.0
221,741264.4146942811,260.14061469287356,613.3654798892712,0.0,0.0
222,465378.7993816263,93.08455913034736,327.88992219306465,0.0,0.0
223,210309.2934458927,45.1038134257579,182.632800710438,0.0,0.0
224,595084.2998892826,207.51671101741596,472.03496780188703,0.0,0.0
225,641299.7382530628,200.87563116428223,423.72203634631785,0.0,0.0
226,269999.6034821347,85.36363477364614,291.05366472978307,0.0,0.0
227,515840.38019979466,134.56306040347525,377.28244697704014,0.0,0.0
228,564124.4923586154,184.00768497989756,422.5154701143913,0.0,0.0
229,592418.2479956346,202.11844597491384,523.503655604646,0.0,0.0
230,783179.3662765888,192.1996845886464,670.1531049748611,0.0,0.0
231,529600.4092263978,171.75555965765605,363.55090250311804,0.0,0.0
232,251880.92956381437,78.67177298174384,185.06277448975322,0.0,0.0
233,440746.99168710643,185.83540006048344,383.8334501889163,0.0,0.0
234,835371.3173111221,198.33251294304685,637.419136815014,0.0,0.0
235,733564.2630423295,256.4689000148037,658.1003509853083,0.0,0.0
236,149019.90567895398,34.30204678035748,112.18639139171698,0.0,0.0
237,681853.0737616456,156.47485971807305,419.24878858899416,0.0,0.0
238,372275.74329158134,187.69268868744376,418.3380646713563,0.0,0.0
239,361131.9177645119,147.10672209108114,354.34615111570287,0.0,0.0
240,342590.14933709323,89.05937386179684,232.69465367175454,0.0,0.0
241,514642.45561175095,170.50076447476795,392.2597864448275,0.0,0.0
242,363864.0712104907,201.898815615847,403.3522639988934,0.0,0.0
243,230395.053339225,94.56483299463756,213.72867728318732,0.0,0.0
244,650721.6682099839,207.18016200687742,501.13041736272555,0.0,0.0
245,411647.03063026915,110.42255715860995,277.5737761884661,0.0,0.0
246,212272.35674803364,70.11412362977065,196.7474311716879,0.0,0.0
247,459559.1431191103,134.60815379731554,343.8603724930859,0.0,0.0
248,270477.244379691,72.50460278051588,186.23479077432447,0.0,0.0
249,465925.35204454686,98.80438745101749,284.11869827283255,0.0,0.0
250,305383.72753016604,120.06635610752961,261.79780889875155,0.0,0.0
251,510632.66585447156,141.866363136582,413.06982466201464,0.0,0.0
252,462500.47123695654,255.3027462150447,414.43990324736296,0.0,0.0
253,207788.1515813034,50.79556954385053,142.92722589995628,0.0,0.0
254,261749.10087573924,83.93950469299762,221.34556111437325,0.0,0.0
255,644152.8967525208,273.4374729659317,507.0324970143891,0.0,0.0
256,402376.29919182765,160.21680742320112,431.55852695515904,0.0,0.0
257,359808.3568369418,83.82199033148396,266.1825851546946,0.0,0.0
258,356779.18616788194,88.49117804030689,278.5921109415983,0.0,0.0
259,281653.3274757683,63.33208117470772,185.31439112571942,0.0,0.0
260,502322.7220665169,202.98071409360432,403.6115118952389,0.0,0.0
261,484641.38744808774,192.32340688541723,472.68226828520045,0.0,0.0
262,389063.3577185472,99.52101098756427,341.83078432574405,0.0,0.0
263,704614.514137479,280.05586381376634,572.6152110376248,0.0,0.0
264,437280.0485450529,117.52129172438403,345.1405260259374,0.0,0.0
265,344359.6463947972,112.51401569817727,316.97771553660294,0.0,0.0
266,289723.3531576056,108.8802219485886,243.92855750818933,0.0,0.0
267,301317.5348410337,59.756199220162934,206.82018280708985,0.0,0.0
268,666383.5929187614,171.6890215797972,555.2655280678912,0.0,0.0
269,320073.5854403629,122.39872699380665,287.81761727289893,0.0,0.0
270,248917.8894054734,88.29459117519498,233.86028269457577,0.0,0.0
271,355469.6864326958,160.6395822632068,320.20266661657547,0.0,0.0
272,315916.22493746167,141.49807872651107,287.92655883100764,0.0,0.0
273,419907.5987544422,140.72969208655448,375.9721136808763,0.0,0.0
274,290510.64709169255,102.35425456127291,261.0733384972839,0.0,0.0
275,399514.9050597427,99.37888967772115,310.3652477975347,0.0,0.0
276,354681.50763693784,142.65773117623743,308.1743345746875,0.0,0.0
277,296928.82405552064,76.98293846334025,211.8475551549929,0.0,0.0
278,217351.7943739612,96.13355592240075,219.66346007743192,0.0,0.0
279,337185.96655821265,100.27863526723046,286.0823998891884,0.0,0.0
280,470140.59518569754,157.01899399707492,379.49012282307046,0.0,0.0
281,664761.7281162024,216.87143104077165,520.1443970452652,0.0,0.0
282,385687.44959810545,199.90412198707907,333.14508361131016,0.0,0.0
283,575954.96813582,118.67558152058234,437.14704834057954,0.0,0.0
284,908929.6564356266,359.4523275691893,741.5062042218901,0.0,0.0
285,407200.4320858107,171.5925237594021,445.117651344314,0.0,0.0
286,287931.750206787,53.76712145194867,191.68501569840475,0.0,0.0
287,199423.83877898857,49.64830374973879,139.79614185402252,0.0,0.0
288,774047.4891674701,152.78753303027807,548.0501399518221,0.0,0.0
289,260333.14164051384,77.58328131914143,237.37135073376098,0.0,0.0
290,343018.4084560869,112.79504664750688,286.49353607191233,0.0,0.0
291,301543.9153785498,97.05063080609374,240.39784651459343,0.0,0.0
292,327523.9983246223,96.95926011032749,248.59536743603576,0.0,0.0
293,223983.34896489227,62.25351586179014,180.48394307658688,0.0,0.0
294,345162.31058850116,97.11810158547587,260.31940668324387,0.0,0.0
295,645390.7341916442,204.95268172541046,459.86855909804854,0.0,0.0
296,570292.3985761057,152.31866039046812,415.7433205558642,0.0,0.0
297,500275.62768462603,144.27187336669869,397.00478077399106,0.0,0.0
298,255335.54119210393,87.92465663261191,215.08007677547317,0.0,0.0
299,496706.97176109673,225.51324510228935,350.46163113588807,0.0,0.0
300,265633.3951356712,51.6355650962681,203.79337184924114,0.0,0.0
301,325440.7918333651,88.03033434481553,269.1672015973126,0.0,0.0
302,575300.3587470736,417.1096546372094,523.7746692996908,0.0,0.0
303,562699.410155524,117.096226489675,373.84014296116237,0.0,0.0
304,156636.61390383673,58.24046456530887,147.9644539123193,0.0,0.0
305,557753.0534841047,161.17260062853055,442.0118611167295,0.0,0.0
306,358601.2729661691,88.41299385178425,311.9363630469639,0.0,0.0
307,827620.2527985593,278.6491656727604,549.7585365411888,0.0,0.0
308,970683.4836580355,330.8487716583235,875.0053882643182,0.0,0.0
309,346325.56307178206,70.53378220094481,270.3263333300177,0.0,0.0
310,262425.89132170763,69.33642179685614,203.66295675434168,0.0,0.0
311,215621.60227237653,59.751646008257765,146.32990754135292,0.0,0.0
312,1032775.4812258926,365.27636550081195,1077.6616030816376,0.0,0.0
313,176427.11086092368,46.22461710413544,136.94762262643704,0.0,0.0
314,475045.7710959695,116.50650600316035,388.2589989207289,0.0,0.0
315,557321.2372180164,230.86083423931518,476.63956646443154,0.0,0.0
316,380282.7745131852,100.67390028827361,269.23515592873105,0.0,0.0
317,415857.6444913022,81.6982207888077,270.50599955164074,0.0,0.0
318,444499.02513442514,124.28534426090951,307.9870605418825,0.0,0.0
319,252770.8984100481,97.33990763242694,202.84782914222902,0.0,0.0
320,393715.9290410427,125.4787893218999,324.9877182953026,0.0,0.0
321,339783.0503550898,127.76604777453028,239.37709806081097,0.0,0.0
322,394185.9761216519,235.44311661792418,393.66607080242073,0.0,0.0
323,295597.95056672656,78.42985272052852,186.39155568832732,0.0,0.0
324,788690.4864554717,344.20521229841063,752.0350083142564,0.0,0.0
325,650205.7155494252,208.56497169937268,417.3810320496287,0.0,0.0
326,672450.9266534683,163.027824740639,456.606132155494,0.0,0.0
327,450815.5684070855,120.16145259014097,374.76013459065575,0.0,0.0
328,921899.7012368902,294.5244037884812,664.2103899961803,0.0,0.0
329,337818.0584812012,90.27498547508374,229.89737372661827,0.0,0.0
330,401691.2133663163,115.9994600335412,318.4644541370485,0.0,0.0
331,767769.0575618966,384.6491969678108,636.7684306702062,0.0,0.0
332,367051.7836271762,126.57375326072496,300.88714388845716,0.0,0.0
333,885262.2243022867,362.6197081045583,721.6909868190584,0.0,0.0
334,306441.5582878591,71.18427074939153,258.3105249662574,0.0,0.0
335,705015.7728716104,179.93571902828361,466.9804415440102,0.0,0.0
336,288423.99435778917,98.42489975707946,268.626500156396,0.0,0.0
337,382652.0466248304,115.40108708293455,296.84281225396404,0.0,0.0
338,387414.56137823407,131.3987499327011,323.6798228980764,0.0,0.0
339,325611.7393865876,80.40937388238774,274.82846092138925,0.0,0.0
340,371807.8194047987,98.19857810815577,290.5195416770493,0.0,0.0
341,766864.7757166519,375.7287726775945,776.816194607932,0.0,0.0
342,298843.85651005787,105.99130411251593,230.29884234356558,0.0,0.0
343,247893.0035647799,136.38119535912554,235.06424391933362,0.0,0.0
344,316095.44518074713,59.01416003805373,198.64763833891803,0.0,0.0
345,506243.6776390122,180.16632541945762,392.3258124379793,0.0,0.0
346,668650.9242916659,255.84137442683132,508.18882770726066,0.0,0.0
347,390028.6037347208,90.46843621253622,287.7251708880357,0.0,0.0
348,520190.836223833,120.12500464884592,330.4387020650841,0.0,0.0
349,535516.0262191388,208.19974471261892,399.21731511817194,0.0,0.0
350,956590.7003943464,183.687750884521,534.9677244345003,0.0,0.0
351,418471.0384180374,126.74732052201904,369.3160148506889,0.0,0.0
352,173037.41435356176,37.92611737087667,129.33612224916797,0.0,0.0
353,874540.7259005785,264.42164054306704,672.2934561952788,0.0,0.0
354,668848.778970064,303.5630475705481,588.4429439118361,0.0,0.0
355,1097808.962154388,338.0610427621401,849.795672985364,0.0,0.0
356,597584.657829243,232.45705375244773,530.9124270549428,0.0,0.0
357,299868.5487156572,79.8982622468774,201.9575285204816,0.0,0.0
358,332572.78278823785,72.88035969040635,250.7225184653511,0.0,0.0
359,670788.1795026151,336.1163787661639,643.2583222978097,0.0,0.0
360,841339.6071803878,435.06705317117576,724.4446288806556,0.0,0.0
361,528225.3050211885,116.81550991609045,381.26567082355393,0.0,0.0
362,819829.5104550613,308.324850316274,701.4114133667662,0.0,0.0
363,317593.16460325656,219.32180834095774,326.03181849444996,0.0,0.0
364,393819.51312556694,103.43163407925842,314.72951141872454,0.0,0.0
365,310563.88665622566,74.92736460826869,228.76333248600665,0.0,0.0
366,455873.5161218803,81.68539977872219,246.6657414607214,0.0,0.0
367,695532.0155405008,207.1958746722025,605.8182458456324,0.0,0.0
368,371735.64193622314,96.67940530349854,287.1856361726319,0.0,0.0
369,248611.8779650651,49.819294174349295,176.97584337317497,0.0,0.0
370,295158.5951824285,57.2239530857326,210.02764164344822,0.0,0.0
371,208604.52915456772,32.89177078570982,128.68937618358854,0.0,0.0
372,897286.4399055238,218.89835918795998,784.0267461202441,0.0,0.0
373,429739.9257507784,120.99525744676252,281.3500974624674,0.0,0.0
374,472133.8234396494,133.45523221630182,327.71532434593524,0.0,0.0
375,612911.2260011744,159.94727293969328,568.1170610001884,0.0,0.0
376,611390.8589585995,145.47569985256703,424.53090801923884,0.0,0.0
377,281977.3947183996,96.36534600540567,223.16387399095763,0.0,0.0
378,616843.6049219696,137.83535323495357,334.1242583730025,0.0,0.0
379,347654.09337734146,105.66051081630263,330.4698137669227,0.0,0.0
380,544659.3801987515,122.6344445906377,362.2442965595596,0.0,0.0
381,445027.6381239459,83.75091696948628,262.80189854497985,0.0,0.0
382,244545.2708838802,78.68420012196874,230.28244653301726,0.0,0.0
383,404741.2949714157,133.27319447901291,272.5407575060094,0.0,0.0
384,439119.68804007524,113.1007185774879,281.95563692787846,0.0,0.0
385,312733.60971141653,176.560306463795,297.62684836216556,0.0,0.0
386,246462.50685236795,47.22894361453115,128.14574933914898,0.0,0.0
387,350856.2256656078,75.49125551939629,248.30002577391545,0.0,0.0
388,176488.23213985385,48.118298091448985,128.77494136206374,0.0,0.0
389,307771.9492361669,105.12404634516153,258.8588974808184,0.0,0.0
390,330170.40937838436,66.98728078141579,186.24488541755966,0.0,0.0
391,950919.5470807591,508.45169686325056,705.7716947518102,0.0,0.0
392,478420.61165771354,203.86699218155243,472.8166534205918,0.0,0.0
393,486753.73686594155,141.86258211066163,404.4189477031749,0.0,0.0
394,323674.38865429256,99.06104351832722,297.84404157916134,0.0,0.0
395,573744.3502131506,196.29711697045624,596.1099406276461,0.0,0.0
396,256895.29856778972,45.8800400071248,179.55554156395527,0.0,0.0
397,610935.6371274324,169.6614185257963,433.8725707090512,0.0,0.0
398,871138.1233371284,341.7916162507472,689.9512135364637,0.0,0.0
399,282816.9991820792,133.30102140282105,260.88700672840594,0.0,0.0
400,363998.1841724796,98.17325450748274,371.4295689663441,0.0,0.0
401,398198.0521251635,80.87118633656218,267.0124854330098,0.0,0.0
402,547512.2443554078,114.8517361280765,383.31397779984576,0.0,0.0
403,376387.88251300476,218.86294992287594,381.62435750975396,0.0,0.0
404,465206.5854565747,101.77338122163131,292.8289483476158,0.0,0.0
405,185077.09399407805,88.93879634085097,174.52912853699766,0.0,0.0
406,591007.3098984456,105.35163031442092,400.9389381738583,0.0,0.0
407,419446.73629183136,122.89601847436256,390.92461960185165,0.0,0.0
408,410143.80078870134,130.7872673223208,362.4814955047364,0.0,0.0
409,627713.2305192825,169.93037651751706,446.08939746137617,0.0,0.0
410,378031.2425013915,93.91850460584979,320.887634453508,0.0,0.0
