cmp-loc-dir-ds,B.10.44.101-1-1-0,B.10.44.101-1-1-1,B.10.44.101-1-1-2,B.10.44.101-1-1-3,B.10.44.101-1-2-0,B.10.44.101-1-2-1,B.10.44.101-1-2-2,B.10.44.101-1-2-3,B.10.44.101-2-1-0,B.10.44.101-2-1-1,B.10.44.101-2-1-2,B.10.44.101-2-1-3,B.10.44.101-2-2-0,B.10.44.101-2-2-1,B.10.44.101-2-2-2,B.10.44.101-2-2-3,B.10.44.101-3-1-0,B.10.44.101-3-1-1,B.10.44.101-3-1-2,B.10.44.101-3-1-3,B.10.44.101-3-2-0,B.10.44.101-3-2-1,B.10.44.101-3-2-2,B.10.44.101-3-2-3,B.10.44.101-4-1-0,B.10.44.101-4-1-1,B.10.44.101-4-1-2,B.10.44.101-4-1-3,B.10.44.101-4-2-0,B.10.44.101-4-2-1,B.10.44.101-4-2-2,B.10.44.101-4-2-3,B.10.49.012-1-1-0,B.10.49.012-1-1-1,B.10.49.012-1-1-2,B.10.49.012-1-2-0,B.10.49.012-1-2-1,B.10.49.012-1-2-2,B.10.49.012-2-1-0,B.10.49.012-2-1-1,B.10.49.012-2-1-2,B.10.49.012-2-2-0,B.10.49.012-2-2-1,B.10.49.012-2-2-2,B.10.49.012-3-1-0,B.10.49.012-3-1-1,B.10.49.012-3-1-2,B.10.49.012-3-2-0,B.10.49.012-3-2-1,B.10.49.012-3-2-2,B.10.49.012-4-1-0,B.10.49.012-4-1-1,B.10.49.012-4-1-2,B.10.49.012-4-2-0,B.10.49.012-4-2-1,B.10.49.012-4-2-2,B.20.22.001-1-1-0,B.20.22.001-1-1-1,B.20.22.001-1-1-2,B.20.22.001-1-2-0,B.20.22.001-1-2-1,B.20.22.001-1-2-2,B.20.22.001-2-1-0,B.20.22.001-2-1-1,B.20.22.001-2-1-2,B.20.22.001-2-2-0,B.20.22.001-2-2-1,B.20.22.001-2-2-2,B.20.22.001-3-1-0,B.20.22.001-3-1-1,B.20.22.001-3-1-2,B.20.22.001-3-2-0,B.20.22.001-3-2-1,B.20.22.001-3-2-2,B.20.22.001-4-1-0,B.20.22.001-4-1-1,B.20.22.001-4-1-2,B.20.22.001-4-2-0,B.20.22.001-4-2-1,B.20.22.001-4-2-2,B.30.11.011-1-0-0,B.30.11.011-1-0-1,B.30.11.011-1-0-2,B.30.11.011-2-0-0,B.30.11.011-2-0-1,B.30.11.011-2-0-2,B.30.11.011-3-0-0,B.30.11.011-3-0-1,B.30.11.011-3-0-2,B.30.11.011-4-0-0,B.30.11.011-4-0-1,B.30.11.011-4-0-2,C.10.11.001a-1-1-0,C.10.11.001a-1-1-1,C.10.11.001a-1-1-2,C.10.11.001a-1-1-3,C.10.11.001a-1-2-0,C.10.11.001a-1-2-1,C.10.11.001a-1-2-2,C.10.11.001a-1-2-3,C.10.11.001a-2-1-0,C.10.11.001a-2-1-1,C.10.11.001a-2-1-2,C.10.11.001a-2-1-3,C.10.11.001a-2-2-0,C.10.11.001a-2-2-1,C.10.11.001a-2-2-2,C.10.11.001a-2-2-3,C.10.11.001a-3-1-0,C.10.11.001a-3-1-1,C.10.11.001a-3-1-2,C.10.11.001a-3-1-3,C.10.11.001a-3-2-0,C.10.11.001a-3-2-1,C.10.11.001a-3-2-2,C.10.11.001a-3-2-3,C.10.11.001a-4-1-0,C.10.11.001a-4-1-1,C.10.11.001a-4-1-2,C.10.11.001a-4-1-3,C.10.11.001a-4-2-0,C.10.11.001a-4-2-1,C.10.11.001a-4-2-2,C.10.11.001a-4-2-3,C.20.11.001a-1-1-0,C.20.11.001a-1-1-1,C.20.11.001a-1-1-2,C.20.11.001a-1-1-3,C.20.11.001a-1-2-0,C.20.11.001a-1-2-1,C.20.11.001a-1-2-2,C.20.11.001a-1-2-3,C.20.11.001a-2-1-0,C.20.11.001a-2-1-1,C.20.11.001a-2-1-2,C.20.11.001a-2-1-3,C.20.11.001a-2-2-0,C.20.11.001a-2-2-1,C.20.11.001a-2-2-2,C.20.11.001a-2-2-3,C.20.11.001a-3-1-0,C.20.11.001a-3-1-1,C.20.11.001a-3-1-2,C.20.11.001a-3-1-3,C.20.11.001a-3-2-0,C.20.11.001a-3-2-1,C.20.11.001a-3-2-2,C.20.11.001a-3-2-3,C.20.11.001a-4-1-0,C.20.11.001a-4-1-1,C.20.11.001a-4-1-2,C.20.11.001a-4-1-3,C.20.11.001a-4-2-0,C.20.11.001a-4-2-1,C.20.11.001a-4-2-2,C.20.11.001a-4-2-3,C.30.11.001a-1-1-0,C.30.11.001a-1-1-1,C.30.11.001a-1-2-0,C.30.11.001a-1-2-1,C.30.11.001a-2-1-0,C.30.11.001a-2-1-1,C.30.11.001a-2-2-0,C.30.11.001a-2-2-1,C.30.11.001a-3-1-0,C.30.11.001a-3-1-1,C.30.11.001a-3-2-0,C.30.11.001a-3-2-1,C.30.11.001a-4-1-0,C.30.11.001a-4-1-1,C.30.11.001a-4-2-0,C.30.11.001a-4-2-1,C.30.27.001-1-0-0,C.30.27.001-1-0-1,C.30.27.001-2-0-0,C.30.27.001-2-0-1,C.30.27.001-3-0-0,C.30.27.001-3-0-1,C.30.27.001-4-0-0,C.30.27.001-4-0-1,C.30.32.001a-1-0-0,C.30.32.001a-1-0-1,C.30.32.001a-1-0-2,C.30.32.001a-1-0-3,C.30.32.001a-2-0-0,C.30.32.001a-2-0-1,C.30.32.001a-2-0-2,C.30.32.001a-2-0-3,C.30.32.001a-3-0-0,C.30.32.001a-3-0-1,C.30.32.001a-3-0-2,C.30.32.001a-3-0-3,C.30.32.001a-4-0-0,C.30.32.001a-4-0-1,C.30.32.001a-4-0-2,C.30.32.001a-4-0-3,C.30.34.001-1-0-0,C.30.34.001-1-0-1,C.30.34.001-2-0-0,C.30.34.001-2-0-1,C.30.34.001-3-0-0,C.30.34.001-3-0-1,C.30.34.001-4-0-0,C.30.34.001-4-0-1,D.10.14.011-5-0-0,D.10.14.011-5-0-1,D.10.14.011-5-0-10,D.10.14.011-5-0-11,D.10.14.011-5-0-12,D.10.14.011-5-0-13,D.10.14.011-5-0-14,D.10.14.011-5-0-15,D.10.14.011-5-0-2,D.10.14.011-5-0-3,D.10.14.011-5-0-4,D.10.14.011-5-0-5,D.10.14.011-5-0-6,D.10.14.011-5-0-7,D.10.14.011-5-0-8,D.10.14.011-5-0-9,D.20.21.011a-1-0-0,D.20.21.011a-1-0-1,D.20.21.011a-1-0-2,D.20.21.011a-2-0-0,D.20.21.011a-2-0-1,D.20.21.011a-2-0-2,D.20.21.011a-3-0-0,D.20.21.011a-3-0-1,D.20.21.011a-3-0-2,D.20.21.011a-4-0-0,D.20.21.011a-4-0-1,D.20.21.011a-4-0-2,D.30.31.011a-5-0-0,D.30.31.011a-5-0-1,D.30.31.021a-5-0-0,D.30.31.021a-5-0-1,D.30.41.011a-1-0-0,D.30.41.011a-1-0-1,D.30.41.011a-1-0-2,D.30.41.011a-2-0-0,D.30.41.011a-2-0-1,D.30.41.011a-2-0-2,D.30.41.011a-3-0-0,D.30.41.011a-3-0-1,D.30.41.011a-3-0-2,D.30.41.011a-4-0-0,D.30.41.011a-4-0-1,D.30.41.011a-4-0-2,D.30.41.012a-1-0-0,D.30.41.012a-1-0-1,D.30.41.012a-1-0-2,D.30.41.012a-2-0-0,D.30.41.012a-2-0-1,D.30.41.012a-2-0-2,D.30.41.012a-3-0-0,D.30.41.012a-3-0-1,D.30.41.012a-3-0-2,D.30.41.012a-4-0-0,D.30.41.012a-4-0-1,D.30.41.012a-4-0-2,D.30.41.031a-1-0-0,D.30.41.031a-1-0-1,D.30.41.031a-2-0-0,D.30.41.031a-2-0-1,D.30.41.031a-3-0-0,D.30.41.031a-3-0-1,D.30.41.031a-4-0-0,D.30.41.031a-4-0-1,D.30.41.041a-1-0-0,D.30.41.041a-1-0-1,D.30.41.041a-2-0-0,D.30.41.041a-2-0-1,D.30.41.041a-3-0-0,D.30.41.041a-3-0-1,D.30.41.041a-4-0-0,D.30.41.041a-4-0-1,D.30.52.011a-5-0-0,D.30.52.011a-5-0-1,D.30.52.011a-5-0-2,D.40.11.021a-1-0-0,D.40.11.021a-1-0-1,D.40.11.021a-1-0-2,D.40.11.021a-2-0-0,D.40.11.021a-2-0-1,D.40.11.021a-2-0-2,D.40.11.021a-3-0-0,D.40.11.021a-3-0-1,D.40.11.021a-3-0-2,D.40.11.021a-4-0-0,D.40.11.021a-4-0-1,D.40.11.021a-4-0-2,D.40.11.031a-1-0-0,D.40.11.031a-1-0-1,D.40.11.031a-1-0-2,D.40.11.031a-2-0-0,D.40.11.031a-2-0-1,D.40.11.031a-2-0-2,D.40.11.031a-3-0-0,D.40.11.031a-3-0-1,D.40.11.031a-3-0-2,D.40.11.031a-4-0-0,D.40.11.031a-4-0-1,D.40.11.031a-4-0-2,D.50.12.013a-5-0-0,D.50.12.013a-5-0-1,D.50.12.021a-1-0-0,D.50.12.021a-1-0-1,D.50.12.021a-2-0-0,D.50.12.021a-2-0-1,D.50.12.021a-3-0-0,D.50.12.021a-3-0-1,D.50.12.021a-4-0-0,D.50.12.021a-4-0-1,collapse-0-1-0,collapse-0-1-1,excessiveRID-1-1-0,excessiveRID-1-1-1,excessiveRID-1-2-0,excessiveRID-1-2-1,excessiveRID-2-1-0,excessiveRID-2-1-1,excessiveRID-2-2-0,excessiveRID-2-2-1,excessiveRID-3-1-0,excessiveRID-3-1-1,excessiveRID-3-2-0,excessiveRID-3-2-1,excessiveRID-4-1-0,excessiveRID-4-1-1,excessiveRID-4-2-0,excessiveRID-4-2-1,irreparable-0-1-0,irreparable-0-1-1
0,288.0,0.0,0.0,0.0,144.0,144.0,0.0,0.0,144.0,144.0,0.0,0.0,288.0,0.0,0.0,0.0,144.0,144.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,3274.105263157895,613.8947368421052,0.0,3376.421052631579,306.9473684210526,204.63157894736844,3274.105263157895,511.5789473684211,102.31578947368422,3478.7368421052633,204.63157894736844,204.63157894736844,1234.2857142857142,205.7142857142857,0.0,0.0,411.4285714285714,1028.5714285714284,0.0,0.0,720.0,720.0,0.0,0.0,1028.5714285714284,411.4285714285714,0.0,0.0,925.7142857142857,514.2857142857142,0.0,0.0,1028.5714285714284,411.4285714285714,0.0,0.0,308.57142857142856,1131.4285714285713,0.0,0.0,1028.5714285714284,411.4285714285714,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,108.89999999999999,0.0,108.89999999999999,108.89999999999999,0.0,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,1800.0000000000002,9000.0,2700.0,8100.0,2200.0,8600.0,3500.0,7300.000000000001,14145.882352941175,254.11764705882354,0.0,0.0,13891.764705882353,508.2352941176471,0.0,0.0,13891.764705882353,508.2352941176471,0.0,0.0,10080.0,2541.1764705882356,1524.7058823529412,254.11764705882354,170.0,262.0,125.0,307.0,133.0,299.0,24.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,604.8,0.0,0.0,604.8,0.0,0.0,604.8,0.0,0.0,0.0,604.8,0.0,0.0,3.0,0.0,3.0,1080.0,0.0,0.0,1080.0,0.0,0.0,1080.0,0.0,0.0,1080.0,0.0,0.0,288.0,0.0,0.0,288.0,0.0,0.0,288.0,0.0,0.0,288.0,0.0,0.0,118.79999999999998,10.799999999999999,129.6,0.0,118.79999999999998,10.799999999999999,107.99999999999999,21.599999999999998,100.8,0.0,100.8,0.0,100.8,0.0,100.8,0.0,0.0,4.0,9.0,2880.0,0.0,0.0,1440.0,1440.0,0.0,2880.0,0.0,0.0,2880.0,0.0,0.0,0.0,0.0,129.6,0.0,129.6,0.0,129.6,0.0,0.0,0.0,0.0,129.6,0.0,2.9,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,144.0,144.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,144.0,144.0,21.0,0.0,0.0,21.0,0.0,0.0,18.0,3.0,0.0,20.0,1.0,0.0,16.0,4.0,1.0,19.0,1.0,1.0,17.0,3.0,1.0,14.0,5.0,2.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4290.000000000001,30.000000000000004,0.0,4320.0,0.0,0.0,4290.000000000001,0.0,30.000000000000004,4320.0,0.0,0.0,4260.0,0.0,60.00000000000001,2864.8421052631584,409.2631578947369,613.8947368421052,2046.3157894736844,716.2105263157896,1125.4736842105262,1739.3684210526317,1023.1578947368422,1125.4736842105262,2660.2105263157896,716.2105263157896,511.5789473684211,925.7142857142857,514.2857142857142,0.0,0.0,720.0,720.0,0.0,0.0,205.7142857142857,1028.5714285714284,205.7142857142857,0.0,0.0,411.4285714285714,1028.5714285714284,0.0,0.0,720.0,720.0,0.0,102.85714285714285,308.57142857142856,1028.5714285714284,0.0,205.7142857142857,205.7142857142857,1028.5714285714284,0.0,0.0,411.4285714285714,1028.5714285714284,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,1.45,1.45,0.0,0.0,1.45,1.45,0.0,0.0,2.9,0.0,0.0,0.0,0.0,2.9,0.0,0.0,2.9,0.0,0.0,0.0,1.45,1.45,0.0,0.0,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,2700.0,8100.0,600.0000000000001,10200.0,600.0000000000001,10200.0,700.0,10100.0,11244.705882352942,2032.9411764705883,1122.3529411764707,0.0,7399.058823529412,5984.470588235295,762.3529411764706,254.11764705882354,11858.823529411764,2032.9411764705883,254.11764705882354,254.11764705882354,3049.4117647058824,4531.764705882353,2320.9411764705883,4497.882352941177,46.0,386.0,23.0,409.0,63.0,369.0,11.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,604.8,0.0,0.0,0.0,604.8,0.0,604.8,0.0,0.0,0.0,604.8,0.0,0.0,3.0,0.0,3.0,1080.0,0.0,0.0,1080.0,0.0,0.0,1080.0,0.0,0.0,1080.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,288.0,0.0,0.0,0.0,0.0,288.0,97.19999999999999,32.4,97.19999999999999,32.4,107.99999999999999,21.599999999999998,53.99999999999999,75.6,100.8,0.0,90.51428571428572,10.285714285714286,100.8,0.0,76.11428571428573,24.685714285714287,0.0,9.0,4.0,1440.0,1440.0,0.0,0.0,2880.0,0.0,2880.0,0.0,0.0,0.0,2880.0,0.0,129.6,0.0,0.0,0.0,129.6,0.0,0.0,0.0,129.6,0.0,0.0,129.6,0.0,2.9,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,144.0,144.0,0.0,0.0,144.0,144.0,0.0,0.0,144.0,144.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,20.0,1.0,0.0,20.0,1.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,3683.368421052631,102.31578947368422,102.31578947368422,2762.5263157894738,818.5263157894738,306.9473684210526,2046.3157894736844,1227.7894736842104,613.8947368421052,2455.578947368421,511.5789473684211,920.8421052631578,1234.2857142857142,205.7142857142857,0.0,0.0,205.7142857142857,1131.4285714285713,102.85714285714285,0.0,1131.4285714285713,308.57142857142856,0.0,0.0,617.1428571428571,822.8571428571428,0.0,0.0,411.4285714285714,1028.5714285714284,0.0,0.0,205.7142857142857,925.7142857142857,308.57142857142856,0.0,514.2857142857142,822.8571428571428,102.85714285714285,0.0,720.0,514.2857142857142,205.7142857142857,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,108.89999999999999,108.89999999999999,0.0,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,2500.0,8300.0,2700.0,8100.0,400.0,10400.0,1400.0,9400.0,13891.764705882353,508.2352941176471,0.0,0.0,9720.0,4171.764705882353,508.2352941176471,0.0,13277.64705882353,868.2352941176471,0.0,254.11764705882354,7907.2941176470595,5730.352941176471,762.3529411764706,0.0,108.0,324.0,40.0,392.0,74.0,358.0,18.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,604.8,0.0,0.0,604.8,0.0,0.0,604.8,0.0,0.0,604.8,0.0,0.0,0.0,3.0,0.0,3.0,1080.0,0.0,0.0,1080.0,0.0,0.0,1080.0,0.0,0.0,1080.0,0.0,0.0,288.0,0.0,0.0,288.0,0.0,0.0,288.0,0.0,0.0,288.0,0.0,0.0,129.6,0.0,107.99999999999999,21.599999999999998,107.99999999999999,21.599999999999998,86.39999999999999,43.199999999999996,100.8,0.0,100.8,0.0,100.8,0.0,100.8,0.0,0.0,7.0,6.0,1440.0,1440.0,0.0,2880.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,129.6,0.0,0.0,129.6,0.0,0.0,0.0,129.6,0.0,0.0,129.6,0.0,2.9,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,144.0,144.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,3785.684210526316,102.31578947368422,0.0,3171.7894736842104,306.9473684210526,409.2631578947369,3069.4736842105262,409.2631578947369,409.2631578947369,3376.421052631579,409.2631578947369,102.31578947368422,1028.5714285714284,411.4285714285714,0.0,0.0,822.8571428571428,617.1428571428571,0.0,0.0,720.0,720.0,0.0,0.0,822.8571428571428,617.1428571428571,0.0,0.0,514.2857142857142,822.8571428571428,102.85714285714285,0.0,617.1428571428571,822.8571428571428,0.0,0.0,411.4285714285714,822.8571428571428,205.7142857142857,0.0,0.0,1337.142857142857,102.85714285714285,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,1.45,1.45,0.0,0.0,2.9,0.0,0.0,0.0,0.0,108.89999999999999,108.89999999999999,0.0,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,2800.0,8000.0,2500.0,8300.0,2400.0000000000005,8400.000000000002,1700.0,9100.0,13383.529411764706,1016.4705882352941,0.0,0.0,14145.882352941175,254.11764705882354,0.0,0.0,12367.058823529413,1778.8235294117649,254.11764705882354,0.0,8669.647058823532,5188.235294117647,542.1176470588235,0.0,116.0,316.0,124.0,308.0,74.0,358.0,29.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,604.8,0.0,0.0,604.8,0.0,0.0,604.8,0.0,0.0,604.8,0.0,0.0,0.0,3.0,0.0,3.0,1080.0,0.0,0.0,1080.0,0.0,0.0,1080.0,0.0,0.0,0.0,1080.0,0.0,288.0,0.0,0.0,288.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,118.79999999999998,10.799999999999999,129.6,0.0,118.79999999999998,10.799999999999999,75.6,53.99999999999999,100.8,0.0,100.8,0.0,100.8,0.0,90.51428571428572,10.285714285714286,0.0,8.0,5.0,0.0,2880.0,0.0,2880.0,0.0,0.0,2880.0,0.0,0.0,2880.0,0.0,0.0,0.0,129.6,0.0,129.6,0.0,0.0,0.0,129.6,0.0,129.6,0.0,0.0,1.45,1.45,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,144.0,144.0,0.0,0.0,144.0,144.0,0.0,0.0,21.0,0.0,0.0,20.0,1.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,4320.0,0.0,0.0,3785.684210526316,102.31578947368422,0.0,3274.105263157895,511.5789473684211,102.31578947368422,3683.368421052631,102.31578947368422,102.31578947368422,3171.7894736842104,409.2631578947369,306.9473684210526,1337.142857142857,102.85714285714285,0.0,0.0,1028.5714285714284,411.4285714285714,0.0,0.0,514.2857142857142,925.7142857142857,0.0,0.0,1440.0,0.0,0.0,0.0,1028.5714285714284,411.4285714285714,0.0,0.0,1028.5714285714284,411.4285714285714,0.0,0.0,822.8571428571428,617.1428571428571,0.0,0.0,1234.2857142857142,205.7142857142857,0.0,0.0,2.9,0.0,0.0,0.0,1.45,1.45,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,0.0,108.89999999999999,6500.0,4300.0,2500.0,8300.0,4400.0,6400.0,1900.0,8900.0,14400.000000000002,0.0,0.0,0.0,14400.000000000002,0.0,0.0,0.0,12841.411764705885,1304.4705882352941,254.11764705882354,0.0,11604.705882352942,2287.0588235294117,254.11764705882354,254.11764705882354,146.0,286.0,227.0,205.0,84.0,348.0,61.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,604.8,0.0,0.0,604.8,0.0,0.0,604.8,0.0,0.0,0.0,604.8,0.0,0.0,3.0,1.0,2.0,1080.0,0.0,0.0,1080.0,0.0,0.0,1080.0,0.0,0.0,1080.0,0.0,0.0,288.0,0.0,0.0,288.0,0.0,0.0,288.0,0.0,0.0,288.0,0.0,0.0,129.6,0.0,129.6,0.0,118.79999999999998,10.799999999999999,118.79999999999998,10.799999999999999,100.8,0.0,100.8,0.0,100.8,0.0,100.8,0.0,0.0,10.0,3.0,2880.0,0.0,0.0,2880.0,0.0,0.0,2880.0,0.0,0.0,1440.0,0.0,1440.0,129.6,0.0,0.0,129.6,0.0,0.0,0.0,0.0,129.6,0.0,129.6,0.0,0.0,2.9,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
